"enrollee_id","city","city_development_index","gender_Other","gender_M","gender_F","relevent_experience_N","relevent_experience_Y","enrolled_university_None","enrolled_university_Part-Time","enrolled_university_Full-Time","education_level","major_discipline_None","major_discipline_Arts","major_discipline_Humanities","major_discipline_Business","major_discipline_STEM","major_discipline_Other","experience","company_size","company_type_Funded Startup","company_type_Early Stage Startup","company_type_Pvt Ltd","company_type_Public Sector","company_type_NGO","company_type_Other","last_new_job","training_hours","target"
7731,0.137931034482759,0.802,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"13","2",0,0,0,0,0,0,"0",84,0
31943,0.14828897338403,0.884,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,1,0,0,0,0,"2",32,0
22899,0.235294117647059,0.887,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"9","3",0,0,1,0,0,0,"1",31,1
33339,0.59053343350864,0.624,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"2","4",0,0,0,1,0,0,"1",39,0
20866,0.3,0.775,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"7","1",0,0,1,0,0,0,"1",12,0
21634,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"5","7",0,0,1,0,0,0,"1",50,0
29529,0.215189873417722,0.903,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"3","3",0,0,1,0,0,0,"1",55,1
4478,0.586776859504132,0.55,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"5","2",0,0,1,0,0,0,"1",7,1
32095,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"3",0,0,1,0,0,0,"2","2",0,1,0,0,0,0,"1",104,0
18272,0.234803337306317,0.92,0,1,0,0,1,0,0,1,"2",0,0,0,1,0,0,"21","2",0,0,1,0,0,0,"5",90,1
30098,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"3",0,0,0,0,0,1,"21","3",0,0,1,0,0,0,"5",8,0
23825,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"2","2",0,0,0,0,0,0,"0",102,0
7672,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"0","1",0,0,1,0,0,0,"1",202,1
5633,0.587301587301587,0.555,0,0,0,0,1,1,0,0,"2",0,0,0,0,1,0,"4","3",0,0,1,0,0,0,"1",22,0
30695,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"3","3",0,0,1,0,0,0,"0",42,0
5573,0.234803337306317,0.92,0,1,0,1,0,1,0,0,"0",1,0,0,0,0,0,"4","2",0,0,1,0,0,0,"0",50,0
24936,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"3","2",1,0,0,0,0,0,"1",88,0
397,0.264285714285714,0.754,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"5","5",0,0,1,0,0,0,"4",81,0
31602,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","7",0,0,1,0,0,0,"1",7,0
5278,0.59053343350864,0.624,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"3","3",0,0,1,0,0,0,"0",218,0
16814,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","7",0,0,1,0,0,0,"5",62,0
19249,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"6","2",0,0,1,0,0,0,"1",83,0
9475,0.078125,0.939,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"9","5",0,0,1,0,0,0,"5",11,0
4865,0.100226073850791,0.926,0,1,0,1,0,0,1,0,"4",0,0,0,0,1,0,"21","2",0,0,0,0,0,0,"5",10,0
20881,0.078125,0.939,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"10","5",0,0,1,0,0,0,"1",114,0
21563,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"3","2",0,0,1,0,0,0,"1",36,0
25114,0.173333333333333,0.804,0,1,0,1,0,0,0,1,"3",0,0,0,0,1,0,"6","1",0,0,1,0,0,0,"1",17,0
26002,0.117259552042161,0.91,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"2","3",0,0,0,0,0,0,"0",80,1
8528,0.234803337306317,0.92,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"21","2",0,0,0,1,0,0,"5",108,0
6141,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"2","3",0,0,1,0,0,0,"2",45,0
27667,0.214401481824496,0.92,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"5","3",0,0,0,0,0,0,"0",77,0
2821,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"15","3",0,0,1,0,0,0,"2",8,0
21216,0.12751677852349,0.878,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"5","3",0,0,1,0,0,0,"1",28,0
25495,0.288461538461538,0.727,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"9","3",1,0,0,0,0,0,"5",37,0
20791,0.117259552042161,0.91,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"2","3",0,0,0,0,0,0,"2",108,1
28015,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"13","4",0,0,1,0,0,0,"2",162,0
10685,0.264285714285714,0.754,0,1,0,0,1,0,0,1,"1",1,0,0,0,0,0,"9","2",0,0,0,0,0,0,"5",41,0
405,0.215189873417722,0.903,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"19","3",0,0,1,0,0,0,"4",4,0
13891,0.14828897338403,0.884,0,0,1,1,0,1,0,0,"4",0,0,0,0,1,0,"3","5",0,0,0,1,0,0,"1",41,0
33050,0.215189873417722,0.903,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"17","7",0,0,1,0,0,0,"2",12,0
399,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"1",190,0
8202,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"7","2",0,0,1,0,0,0,"5",29,1
8751,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"6","3",0,0,0,1,0,0,"1",11,0
20744,0.214401481824496,0.92,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"3","7",0,0,1,0,0,0,"1",30,0
25380,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"13","3",0,0,0,0,0,0,"5",39,0
24617,0.173333333333333,0.804,0,1,0,0,1,0,0,1,"1",1,0,0,0,0,0,"9","2",0,0,1,0,0,0,"1",16,0
12509,0.100226073850791,0.926,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"5",5,0
25473,0.208333333333333,0.698,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"8","3",0,0,1,0,0,0,"0",39,0
13083,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"10","2",0,0,1,0,0,0,"5",29,0
12454,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"3",0,0,0,0,1,0,"4","2",0,0,0,0,1,0,"2",210,0
3500,0.214401481824496,0.92,1,0,0,1,0,0,1,0,"1",1,0,0,0,0,0,"6","2",1,0,0,0,0,0,"1",54,0
15922,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"9","2",0,0,1,0,0,0,"3",44,0
6685,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"15","2",0,0,0,0,0,0,"5",47,0
28838,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","5",0,0,0,0,1,0,"5",74,0
24082,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"6","1",0,0,1,0,0,0,"1",8,1
24846,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"7","2",0,0,0,0,0,0,"0",20,1
1020,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"3","4",0,0,1,0,0,0,"1",162,0
6189,0.0822784810126582,0.893,0,1,0,1,0,1,0,0,"2",0,0,0,1,0,0,"2","2",0,0,1,0,0,0,"1",110,0
16994,0.275590551181102,0.762,1,0,0,0,1,0,1,0,"1",1,0,0,0,0,0,"3","1",0,0,1,0,0,0,"1",262,0
13135,0.0840336134453782,0.836,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"14","2",0,0,0,0,0,0,"1",6,0
14578,0.140350877192982,0.666,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"9","1",0,0,1,0,0,0,"1",19,1
20732,0.140350877192982,0.666,1,0,0,1,0,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"5",23,1
16496,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"0","2",0,0,0,0,0,0,"1",107,1
16537,0.105902777777778,0.897,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"15","7",0,0,0,0,0,0,"5",134,0
17358,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"11","1",0,1,0,0,0,0,"1",40,0
21933,0.14828897338403,0.884,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"12","2",0,0,1,0,0,0,"1",11,0
7342,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"11","2",0,0,0,0,0,0,"3",102,0
5630,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"2","2",0,0,1,0,0,0,"0",100,0
24152,0.160839160839161,0.923,0,1,0,1,0,1,0,0,"3",0,0,0,0,1,0,"3","7",0,0,1,0,0,0,"0",30,0
17762,0.214401481824496,0.92,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"5","3",0,0,1,0,0,0,"1",20,1
4310,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"14","5",0,0,1,0,0,0,"3",4,0
5142,0.117259552042161,0.91,0,1,0,1,0,1,0,0,"0",1,0,0,0,0,0,"5","2",0,0,1,0,0,0,"0",15,0
22319,0.59053343350864,0.624,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"0","2",0,0,0,0,0,0,"1",14,1
30912,0.160839160839161,0.923,0,1,0,1,0,1,0,0,"0",1,0,0,0,0,0,"1","3",0,0,1,0,0,0,"0",103,0
20976,0.234803337306317,0.92,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"5","5",0,0,0,1,0,0,"2",40,0
13150,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"4",0,0,0,0,1,0,"21","3",0,0,1,0,0,0,"2",27,0
12206,0.100226073850791,0.926,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"10","3",0,0,1,0,0,0,"5",46,0
9407,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"7","2",0,0,1,0,0,0,"5",110,0
13152,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"13","2",1,0,0,0,0,0,"1",96,0
1069,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"5","7",0,0,1,0,0,0,"2",57,0
25418,0.234803337306317,0.92,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"6","2",0,0,1,0,0,0,"1",240,0
22689,0.10126582278481,0.949,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"4","2",1,0,0,0,0,0,"4",42,0
5104,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"7","2",0,0,0,0,0,0,"1",16,1
13994,0.153846153846154,0.64,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"0",40,1
27064,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"5","3",1,0,0,0,0,0,"2",94,0
14598,0.142857142857143,0.794,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"9","6",0,0,1,0,0,0,"1",160,0
9571,0.12751677852349,0.878,0,1,0,1,0,0,1,0,"2",0,0,0,0,1,0,"10","1",0,1,0,0,0,0,"1",25,0
30854,0.583333333333333,0.516,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"9","0",0,1,0,0,0,0,"1",11,0
25290,0.12751677852349,0.878,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"0","3",0,0,1,0,0,0,"1",29,0
29640,0.307291666666667,0.698,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"8","2",0,0,0,0,0,0,"1",23,0
17519,0.288461538461538,0.727,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"10","1",0,0,1,0,0,0,"2",113,0
12111,0.264285714285714,0.754,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"15","2",0,0,0,0,0,0,"2",56,0
6085,0.0945945945945946,0.924,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"2","3",0,0,0,0,0,0,"1",39,1
27277,0.214401481824496,0.92,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"2","5",0,0,1,0,0,0,"1",20,0
31692,0.234803337306317,0.92,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"21","7",0,0,1,0,0,0,"1",40,0
6052,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","0",0,0,1,0,0,0,"5",56,0
18161,0.587301587301587,0.555,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"4","2",0,0,0,0,0,0,"1",106,0
12934,0.100226073850791,0.926,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"19","4",0,0,1,0,0,0,"2",64,0
30400,0.264285714285714,0.754,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"5","7",0,0,1,0,0,0,"1",51,0
26419,0.132558139534884,0.855,0,0,1,0,1,0,0,1,"2",0,0,0,0,1,0,"6","5",0,0,1,0,0,0,"2",41,0
4188,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"20","3",0,0,1,0,0,0,"5",150,0
12117,0.52,0.579,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"4","1",0,0,1,0,0,0,"1",320,0
28847,0.105902777777778,0.897,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"7","2",0,0,0,0,0,0,"0",20,0
30472,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"4","5",0,0,1,0,0,0,"1",9,1
32534,0.173333333333333,0.804,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"9","6",0,0,1,0,0,0,"1",74,0
22395,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"3","3",0,0,0,1,0,0,"1",129,1
4876,0.132558139534884,0.855,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"10","2",0,0,1,0,0,0,"1",42,0
25182,0.0918367346938776,0.913,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"2","3",0,0,1,0,0,0,"0",58,0
26135,0.214401481824496,0.92,0,1,0,1,0,0,0,1,"1",1,0,0,0,0,0,"3","3",0,0,1,0,0,0,"1",126,1
7517,0.214401481824496,0.92,0,1,0,1,0,1,0,0,"1",1,0,0,0,0,0,"4","3",0,0,1,0,0,0,"1",45,1
2793,0.160839160839161,0.923,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","1",0,0,1,0,0,0,"5",166,0
25174,0.0918367346938776,0.913,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"2","2",0,0,1,0,0,0,"1",110,0
5593,0.214401481824496,0.92,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"1",37,0
14003,0.173333333333333,0.804,0,0,1,0,1,0,1,0,"2",0,0,0,0,1,0,"2","2",0,0,1,0,0,0,"1",95,1
33057,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,0,0,0,0,"5",29,1
30484,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"5",31,0
14688,0.173228346456693,0.743,0,1,0,1,0,0,0,1,"3",0,0,0,0,1,0,"11","2",0,0,1,0,0,0,"5",97,0
25459,0.100226073850791,0.926,0,1,0,1,0,1,0,0,"0",1,0,0,0,0,0,"3","2",0,0,1,0,0,0,"0",16,0
23657,0.214401481824496,0.92,0,1,0,1,0,1,0,0,"0",1,0,0,0,0,0,"4","3",0,0,1,0,0,0,"0",14,0
20322,0.173333333333333,0.804,0,1,0,0,1,1,0,0,"4",0,0,0,0,1,0,"21","3",0,0,1,0,0,0,"5",206,0
22194,0.214401481824496,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"2","1",1,0,0,0,0,0,"1",204,0
31401,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"18","7",0,0,1,0,0,0,"2",116,0
14914,0.173333333333333,0.804,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"16","3",0,0,1,0,0,0,"4",161,0
20376,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",0,0,0,0,0,0,"5",25,1
27530,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"18","4",0,0,1,0,0,0,"5",94,0
24701,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"15","7",0,0,1,0,0,0,"5",16,0
6790,0.307291666666667,0.698,0,1,0,0,1,0,0,1,"3",0,0,0,0,1,0,"15","2",0,0,1,0,0,0,"1",100,0
10102,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"20","7",0,0,1,0,0,0,"0",107,0
10338,0.136363636363636,0.769,0,1,0,0,1,0,1,0,"3",0,0,0,0,1,0,"11","2",0,0,1,0,0,0,"1",17,0
15701,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"10","0",0,0,1,0,0,0,"1",140,0
21218,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"2",0,0,1,0,0,0,"3","7",0,0,1,0,0,0,"2",75,0
1586,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"6","2",0,0,1,0,0,0,"1",59,0
9189,0.0893854748603352,0.899,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"6","2",0,0,1,0,0,0,"1",146,0
10752,0.132558139534884,0.855,0,0,1,0,1,1,0,0,"3",0,0,0,0,1,0,"9","3",0,0,1,0,0,0,"2",42,1
28406,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",1,0,0,0,0,0,"14","2",0,0,1,0,0,0,"1",131,0
26320,0.384615384615385,0.698,0,1,0,0,1,0,1,0,"1",1,0,0,0,0,0,"9","2",0,0,1,0,0,0,"4",74,0
17460,0.117259552042161,0.91,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"7","7",0,0,1,0,0,0,"1",22,0
18657,0.173333333333333,0.804,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"3","3",0,0,0,0,0,0,"0",53,1
9384,0.0918367346938776,0.913,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","4",0,0,1,0,0,0,"5",143,0
4269,0.132558139534884,0.855,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"14","2",0,0,1,0,0,0,"2",72,0
14935,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"11","4",0,0,1,0,0,0,"1",7,0
28033,0.105902777777778,0.897,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"3","2",0,1,0,0,0,0,"1",182,0
1568,0.159574468085106,0.915,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"15","2",0,0,1,0,0,0,"4",50,0
15465,0.235294117647059,0.887,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"2","2",0,0,0,1,0,0,"1",82,0
26233,0.117259552042161,0.91,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"2","7",0,0,1,0,0,0,"1",58,0
24729,0.0945945945945946,0.924,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"9","1",0,0,1,0,0,0,"1",94,0
29440,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"4","0",0,0,1,0,0,0,"2",60,1
32652,0.137931034482759,0.802,0,1,0,0,1,0,0,1,"3",0,0,0,0,1,0,"5","3",0,0,1,0,0,0,"4",124,0
28556,0.22680412371134,0.689,0,1,0,1,0,1,0,0,"0",1,0,0,0,0,0,"2","2",0,0,1,0,0,0,"2",46,0
12875,0.22,0.698,0,1,0,1,0,0,0,1,"3",0,0,0,0,1,0,"3","3",0,0,0,0,1,0,"2",57,1
21078,0.234803337306317,0.92,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"9","2",0,0,1,0,0,0,"1",17,0
30331,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"14","6",0,0,1,0,0,0,"5",101,0
5899,0.222222222222222,0.698,0,1,0,1,0,1,0,0,"0",1,0,0,0,0,0,"3","2",0,0,1,0,0,0,"0",31,0
22787,0.105902777777778,0.897,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"1",36,0
27435,0.0822784810126582,0.893,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"15","3",0,0,1,0,0,0,"4",198,0
2855,0.117259552042161,0.91,0,1,0,1,0,1,0,0,"3",0,0,0,0,1,0,"5","7",0,0,1,0,0,0,"0",31,0
18385,0.586776859504132,0.55,0,1,0,0,1,0,0,1,"3",0,0,0,0,1,0,"9","2",0,0,1,0,0,0,"1",12,0
27866,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","2",1,0,0,0,0,0,"1",31,0
7328,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"20","2",0,0,0,0,0,0,"5",26,1
24807,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"6","2",0,0,1,0,0,0,"1",55,0
27113,0.59053343350864,0.624,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"11","2",0,0,1,0,0,0,"5",8,1
6008,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"21","3",0,0,1,0,0,0,"5",38,0
760,0.0893854748603352,0.899,0,1,0,0,1,1,0,0,"2",0,0,1,0,0,0,"16","2",0,0,1,0,0,0,"2",8,0
2990,0.12751677852349,0.878,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","5",0,0,1,0,0,0,"3",32,1
28229,0.149253731343284,0.776,0,1,0,0,1,0,1,0,"2",0,0,0,0,1,0,"18","3",1,0,0,0,0,0,"5",51,0
4162,0.173333333333333,0.804,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"9","6",0,0,1,0,0,0,"2",22,0
27326,0.100226073850791,0.926,0,1,0,0,1,0,0,1,"1",1,0,0,0,0,0,"7","2",0,0,1,0,0,0,"1",17,0
2194,0.0893854748603352,0.899,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"5","1",1,0,0,0,0,0,"1",19,0
21564,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"3",0,0,0,0,1,0,"9","2",0,0,1,0,0,0,"2",46,1
17432,0.117259552042161,0.91,0,0,1,0,1,1,0,0,"2",0,0,0,0,1,0,"13","2",0,0,1,0,0,0,"5",15,0
13952,0.234803337306317,0.92,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","3",0,0,0,0,0,0,"5",23,1
1988,0.0822784810126582,0.893,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","3",0,0,1,0,0,0,"5",38,0
23691,0.59053343350864,0.624,0,1,0,1,0,0,0,1,"3",0,0,0,0,1,0,"4","2",0,0,0,0,0,0,"0",46,1
10481,0.173333333333333,0.804,0,1,0,1,0,0,0,1,"2",0,0,0,1,0,0,"0","3",0,0,0,0,0,0,"0",214,0
8540,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"21","5",0,0,0,1,0,0,"5",52,0
8806,0.214401481824496,0.92,0,0,1,1,0,1,0,0,"2",0,0,0,0,1,0,"0","3",0,0,0,0,0,0,"0",22,1
15468,0.100226073850791,0.926,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"15","3",0,0,1,0,0,0,"2",65,0
32747,0.234803337306317,0.92,0,1,0,0,1,0,0,1,"2",1,0,0,0,0,0,"14","2",0,0,1,0,0,0,"1",64,0
1297,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"7","6",0,0,1,0,0,0,"4",86,0
4075,0.235294117647059,0.887,0,1,0,1,0,0,0,1,"2",0,0,0,0,1,0,"4","2",0,0,0,0,0,0,"1",52,1
12772,0.105902777777778,0.897,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"14","3",0,0,0,0,0,0,"5",21,0
22517,0.100226073850791,0.926,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"3","5",0,0,0,1,0,0,"1",86,0
26388,0.105902777777778,0.897,0,1,0,1,0,0,0,1,"3",0,0,0,0,1,0,"5","2",0,0,0,0,0,0,"4",288,1
30676,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","3",0,0,1,0,0,0,"5",53,0
18376,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"17","2",0,0,0,0,0,0,"1",60,0
10970,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"18","3",0,0,0,0,0,0,"5",178,0
29961,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"4",0,0,0,0,1,0,"21","2",0,0,1,0,0,0,"2",166,0
5136,0.0945945945945946,0.924,0,1,0,0,1,1,0,0,"4",0,0,1,0,0,0,"21","3",0,0,1,0,0,0,"1",62,0
20369,0.59053343350864,0.624,0,1,0,0,1,0,0,1,"2",0,0,0,0,1,0,"7","7",0,0,1,0,0,0,"1",35,0
23505,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,0,1,0,"17","3",0,0,1,0,0,0,"5",106,0
11751,0.0840336134453782,0.836,0,1,0,1,0,1,0,0,"2",0,0,0,0,1,0,"6","0",0,0,1,0,0,0,"0",58,0
28590,0.117259552042161,0.91,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"6","2",1,0,0,0,0,0,"1",72,0
32699,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"1",1,0,0,0,0,0,"18","7",0,0,1,0,0,0,"1",80,0
10370,0.102310231023102,0.939,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"16","6",0,0,0,0,1,0,"2",166,0
4095,0.107142857142857,0.895,0,1,0,0,1,1,0,0,"3",0,0,0,0,1,0,"21","3",0,0,1,0,0,0,"1",25,0
5340,0.214401481824496,0.92,0,1,0,0,1,1,0,0,"2",0,0,0,1,0,0,"21","7",0,0,1,0,0,0,"0",109,0
