"","enrollee_id","city","city_development_index","gender_M","gender_F","relevent_experience_Y","enrolled_university_None","enrolled_university_FullTime","education_level","major_discipline_Arts","major_discipline_Humanities","major_discipline_Business","major_discipline_STEM","major_discipline_Other","experience","company_size","company_type_FundedStartup","company_type_EarlyStageStartup","company_type_PvtLtd","company_type_PublicSector","company_type_NGO","last_new_job","training_hours","target"
"228",20791,0.117259552042161,0.91,1,0,0,0,1,2,0,0,0,1,0,2,3,0,0,0,0,0,2,108,1
"229",28015,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,13,4,0,0,1,0,0,2,162,0
"230",10685,0.264285714285714,0.754,1,0,1,0,1,1,0,0,0,0,0,9,2,0,0,0,0,0,5,41,0
"231",405,0.215189873417722,0.903,1,0,1,1,0,3,0,0,0,1,0,19,3,0,0,1,0,0,4,4,0
"232",13891,0.14828897338403,0.884,0,1,0,1,0,4,0,0,0,1,0,3,5,0,0,0,1,0,1,41,0
"233",33050,0.215189873417722,0.903,0,1,1,1,0,2,0,0,0,1,0,17,7,0,0,1,0,0,2,12,0
"234",399,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,1,190,0
"235",8202,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,7,2,0,0,1,0,0,5,29,1
"236",8751,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,6,3,0,0,0,1,0,1,11,0
"237",20744,0.214401481824496,0.92,1,0,0,0,1,1,0,0,0,0,0,3,7,0,0,1,0,0,1,30,0
"238",25380,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,13,3,0,0,0,0,0,5,39,0
"239",24617,0.173333333333333,0.804,1,0,1,0,1,1,0,0,0,0,0,9,2,0,0,1,0,0,1,16,0
"240",12509,0.100226073850791,0.926,1,0,0,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,5,5,0
"241",25473,0.208333333333333,0.698,1,0,0,0,1,1,0,0,0,0,0,8,3,0,0,1,0,0,0,39,0
"242",13083,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,10,2,0,0,1,0,0,5,29,0
"243",12454,0.59053343350864,0.624,1,0,1,0,1,3,0,0,0,1,0,4,2,0,0,0,0,1,2,210,0
"244",3500,0.214401481824496,0.92,0,0,0,0,0,1,0,0,0,0,0,6,2,1,0,0,0,0,1,54,0
"245",15922,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,9,2,0,0,1,0,0,3,44,0
"246",6685,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,15,2,0,0,0,0,0,5,47,0
"247",28838,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,5,0,0,0,0,1,5,74,0
"248",24082,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,6,1,0,0,1,0,0,1,8,1
"249",24846,0.59053343350864,0.624,1,0,0,0,1,2,0,0,0,1,0,7,2,0,0,0,0,0,0,20,1
"250",1020,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,3,4,0,0,1,0,0,1,162,0
"251",6189,0.0822784810126582,0.893,1,0,0,1,0,2,0,0,1,0,0,2,2,0,0,1,0,0,1,110,0
"252",16994,0.275590551181102,0.762,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,1,262,0
"253",13135,0.0840336134453782,0.836,1,0,1,1,0,3,0,0,0,1,0,14,2,0,0,0,0,0,1,6,0
"254",14578,0.140350877192982,0.666,1,0,1,0,0,2,0,0,0,1,0,9,1,0,0,1,0,0,1,19,1
"255",20732,0.140350877192982,0.666,0,0,0,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,5,23,1
"256",16496,0.59053343350864,0.624,1,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,1,107,1
"257",16537,0.105902777777778,0.897,1,0,1,1,0,3,0,0,0,1,0,15,7,0,0,0,0,0,5,134,0
"258",17358,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,11,1,0,1,0,0,0,1,40,0
"259",21933,0.14828897338403,0.884,1,0,1,1,0,2,0,0,0,1,0,12,2,0,0,1,0,0,1,11,0
"260",7342,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,11,2,0,0,0,0,0,3,102,0
"261",5630,0.59053343350864,0.624,1,0,0,0,1,2,0,0,0,1,0,2,2,0,0,1,0,0,0,100,0
"262",24152,0.160839160839161,0.923,1,0,0,1,0,3,0,0,0,1,0,3,7,0,0,1,0,0,0,30,0
"263",17762,0.214401481824496,0.92,1,0,0,1,0,1,0,0,0,0,0,5,3,0,0,1,0,0,1,20,1
"264",4310,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,14,5,0,0,1,0,0,3,4,0
"265",5142,0.117259552042161,0.91,1,0,0,1,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,15,0
"266",22319,0.59053343350864,0.624,1,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,14,1
"267",30912,0.160839160839161,0.923,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,103,0
"268",20976,0.234803337306317,0.92,1,0,1,0,0,2,0,0,0,1,0,5,5,0,0,0,1,0,2,40,0
"269",13150,0.117259552042161,0.91,1,0,1,1,0,4,0,0,0,1,0,21,3,0,0,1,0,0,2,27,0
"270",12206,0.100226073850791,0.926,1,0,0,1,0,1,0,0,0,0,0,10,3,0,0,1,0,0,5,46,0
"271",9407,0.100226073850791,0.926,1,0,1,1,0,1,0,0,0,0,0,7,2,0,0,1,0,0,5,110,0
"272",13152,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,13,2,1,0,0,0,0,1,96,0
"273",1069,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,5,7,0,0,1,0,0,2,57,0
"274",25418,0.234803337306317,0.92,1,0,1,0,1,2,0,0,0,1,0,6,2,0,0,1,0,0,1,240,0
"275",22689,0.10126582278481,0.949,1,0,1,1,0,2,0,0,0,1,0,4,2,1,0,0,0,0,4,42,0
"276",5104,0.102310231023102,0.939,1,0,1,1,0,3,0,0,0,1,0,7,2,0,0,0,0,0,1,16,1
"277",13994,0.153846153846154,0.64,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,0,40,1
"278",27064,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,5,3,1,0,0,0,0,2,94,0
"279",14598,0.142857142857143,0.794,1,0,0,1,0,2,0,0,0,1,0,9,6,0,0,1,0,0,1,160,0
"280",9571,0.12751677852349,0.878,1,0,0,0,0,2,0,0,0,1,0,10,1,0,1,0,0,0,1,25,0
"281",30854,0.583333333333333,0.516,1,0,1,1,0,2,0,0,0,1,0,9,0,0,1,0,0,0,1,11,0
"282",25290,0.12751677852349,0.878,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,29,0
"283",29640,0.307291666666667,0.698,1,0,1,1,0,2,0,0,0,1,0,8,2,0,0,0,0,0,1,23,0
"284",17519,0.288461538461538,0.727,1,0,1,1,0,2,0,0,0,1,0,10,1,0,0,1,0,0,2,113,0
"285",12111,0.264285714285714,0.754,1,0,1,1,0,2,0,0,0,1,0,15,2,0,0,0,0,0,2,56,0
"286",6085,0.0945945945945946,0.924,1,0,0,0,1,2,0,0,0,1,0,2,3,0,0,0,0,0,1,39,1
"287",27277,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,2,5,0,0,1,0,0,1,20,0
"288",31692,0.234803337306317,0.92,1,0,1,0,1,2,0,0,0,1,0,21,7,0,0,1,0,0,1,40,0
"289",6052,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,21,0,0,0,1,0,0,5,56,0
"290",18161,0.587301587301587,0.555,1,0,0,0,1,2,0,0,0,1,0,4,2,0,0,0,0,0,1,106,0
"291",12934,0.100226073850791,0.926,1,0,1,0,0,2,0,0,0,1,0,19,4,0,0,1,0,0,2,64,0
"292",30400,0.264285714285714,0.754,1,0,1,1,0,2,0,0,0,1,0,5,7,0,0,1,0,0,1,51,0
"293",26419,0.132558139534884,0.855,0,1,1,0,1,2,0,0,0,1,0,6,5,0,0,1,0,0,2,41,0
"294",4188,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,20,3,0,0,1,0,0,5,150,0
"295",12117,0.52,0.579,1,0,1,1,0,2,0,0,0,1,0,4,1,0,0,1,0,0,1,320,0
"296",28847,0.105902777777778,0.897,1,0,1,1,0,3,0,0,0,1,0,7,2,0,0,0,0,0,0,20,0
"297",30472,0.59053343350864,0.624,1,0,0,0,1,2,0,0,0,1,0,4,5,0,0,1,0,0,1,9,1
"298",32534,0.173333333333333,0.804,1,0,1,0,1,2,0,0,0,1,0,9,6,0,0,1,0,0,1,74,0
"299",22395,0.59053343350864,0.624,1,0,1,1,0,3,0,0,0,1,0,3,3,0,0,0,1,0,1,129,1
"300",4876,0.132558139534884,0.855,0,1,1,1,0,3,0,0,0,1,0,10,2,0,0,1,0,0,1,42,0
"301",25182,0.0918367346938776,0.913,1,0,0,1,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,58,0
"302",26135,0.214401481824496,0.92,1,0,0,0,1,1,0,0,0,0,0,3,3,0,0,1,0,0,1,126,1
"303",7517,0.214401481824496,0.92,1,0,0,1,0,1,0,0,0,0,0,4,3,0,0,1,0,0,1,45,1
"304",2793,0.160839160839161,0.923,1,0,1,1,0,2,0,0,0,1,0,21,1,0,0,1,0,0,5,166,0
"305",25174,0.0918367346938776,0.913,1,0,1,1,0,2,0,0,0,1,0,2,2,0,0,1,0,0,1,110,0
"306",5593,0.214401481824496,0.92,1,0,1,0,1,2,0,0,0,1,0,21,2,0,0,1,0,0,1,37,0
"307",14003,0.173333333333333,0.804,0,1,1,0,0,2,0,0,0,1,0,2,2,0,0,1,0,0,1,95,1
"308",33057,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,0,0,0,5,29,1
"309",30484,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,21,2,0,0,1,0,0,5,31,0
"310",14688,0.173228346456693,0.743,1,0,0,0,1,3,0,0,0,1,0,11,2,0,0,1,0,0,5,97,0
"311",25459,0.100226073850791,0.926,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,16,0
"312",23657,0.214401481824496,0.92,1,0,0,1,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,14,0
"313",20322,0.173333333333333,0.804,1,0,1,1,0,4,0,0,0,1,0,21,3,0,0,1,0,0,5,206,0
"314",22194,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,2,1,1,0,0,0,0,1,204,0
"315",31401,0.214401481824496,0.92,1,0,1,1,0,3,0,0,0,1,0,18,7,0,0,1,0,0,2,116,0
"316",14914,0.173333333333333,0.804,0,1,1,1,0,3,0,0,0,1,0,16,3,0,0,1,0,0,4,161,0
"317",20376,0.234803337306317,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,0,0,0,5,25,1
"318",27530,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,18,4,0,0,1,0,0,5,94,0
"319",24701,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,15,7,0,0,1,0,0,5,16,0
"320",6790,0.307291666666667,0.698,1,0,1,0,1,3,0,0,0,1,0,15,2,0,0,1,0,0,1,100,0
"321",10102,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,20,7,0,0,1,0,0,0,107,0
"322",10338,0.136363636363636,0.769,1,0,1,0,0,3,0,0,0,1,0,11,2,0,0,1,0,0,1,17,0
"323",15701,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,10,0,0,0,1,0,0,1,140,0
"324",21218,0.102310231023102,0.939,1,0,1,1,0,2,0,1,0,0,0,3,7,0,0,1,0,0,2,75,0
"325",1586,0.102310231023102,0.939,1,0,1,1,0,1,0,0,0,0,0,6,2,0,0,1,0,0,1,59,0
"326",9189,0.0893854748603352,0.899,1,0,1,1,0,1,0,0,0,0,0,6,2,0,0,1,0,0,1,146,0
"327",10752,0.132558139534884,0.855,0,1,1,1,0,3,0,0,0,1,0,9,3,0,0,1,0,0,2,42,1
"328",28406,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,0,0,14,2,0,0,1,0,0,1,131,0
"329",26320,0.384615384615385,0.698,1,0,1,0,0,1,0,0,0,0,0,9,2,0,0,1,0,0,4,74,0
"330",17460,0.117259552042161,0.91,0,1,1,1,0,2,0,0,0,1,0,7,7,0,0,1,0,0,1,22,0
"331",18657,0.173333333333333,0.804,1,0,0,1,0,2,0,0,0,1,0,3,3,0,0,0,0,0,0,53,1
"332",9384,0.0918367346938776,0.913,1,0,1,1,0,3,0,0,0,1,0,21,4,0,0,1,0,0,5,143,0
"333",4269,0.132558139534884,0.855,0,1,1,1,0,2,0,0,0,1,0,14,2,0,0,1,0,0,2,72,0
"334",14935,0.214401481824496,0.92,1,0,1,1,0,1,0,0,0,0,0,11,4,0,0,1,0,0,1,7,0
"335",28033,0.105902777777778,0.897,1,0,0,0,1,2,0,0,0,1,0,3,2,0,1,0,0,0,1,182,0
"336",1568,0.159574468085106,0.915,1,0,1,1,0,2,0,0,0,1,0,15,2,0,0,1,0,0,4,50,0
"337",15465,0.235294117647059,0.887,1,0,1,1,0,1,0,0,0,0,0,2,2,0,0,0,1,0,1,82,0
"338",26233,0.117259552042161,0.91,1,0,1,0,1,2,0,0,0,1,0,2,7,0,0,1,0,0,1,58,0
"339",24729,0.0945945945945946,0.924,0,1,1,1,0,2,0,0,0,1,0,9,1,0,0,1,0,0,1,94,0
"340",29440,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,4,0,0,0,1,0,0,2,60,1
"341",32652,0.137931034482759,0.802,1,0,1,0,1,3,0,0,0,1,0,5,3,0,0,1,0,0,4,124,0
"342",28556,0.22680412371134,0.689,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,2,46,0
"343",12875,0.22,0.698,1,0,0,0,1,3,0,0,0,1,0,3,3,0,0,0,0,1,2,57,1
"344",21078,0.234803337306317,0.92,0,1,1,1,0,2,0,0,0,1,0,9,2,0,0,1,0,0,1,17,0
"345",30331,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,14,6,0,0,1,0,0,5,101,0
"346",5899,0.222222222222222,0.698,1,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,31,0
"347",22787,0.105902777777778,0.897,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,0,0,0,1,36,0
"348",27435,0.0822784810126582,0.893,1,0,1,0,0,2,0,0,0,1,0,15,3,0,0,1,0,0,4,198,0
"349",2855,0.117259552042161,0.91,1,0,0,1,0,3,0,0,0,1,0,5,7,0,0,1,0,0,0,31,0
"350",18385,0.586776859504132,0.55,1,0,1,0,1,3,0,0,0,1,0,9,2,0,0,1,0,0,1,12,0
"351",27866,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,2,1,0,0,0,0,1,31,0
"352",7328,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,20,2,0,0,0,0,0,5,26,1
"353",24807,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,6,2,0,0,1,0,0,1,55,0
"354",27113,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,11,2,0,0,1,0,0,5,8,1
"355",6008,0.117259552042161,0.91,1,0,1,1,0,1,0,0,0,0,0,21,3,0,0,1,0,0,5,38,0
"356",760,0.0893854748603352,0.899,1,0,1,1,0,2,0,1,0,0,0,16,2,0,0,1,0,0,2,8,0
"357",2990,0.12751677852349,0.878,1,0,1,1,0,3,0,0,0,1,0,21,5,0,0,1,0,0,3,32,1
"358",28229,0.149253731343284,0.776,1,0,1,0,0,2,0,0,0,1,0,18,3,1,0,0,0,0,5,51,0
"359",4162,0.173333333333333,0.804,1,0,1,0,1,2,0,0,0,1,0,9,6,0,0,1,0,0,2,22,0
"360",27326,0.100226073850791,0.926,1,0,1,0,1,1,0,0,0,0,0,7,2,0,0,1,0,0,1,17,0
"361",2194,0.0893854748603352,0.899,1,0,1,1,0,2,0,0,0,1,0,5,1,1,0,0,0,0,1,19,0
"362",21564,0.59053343350864,0.624,1,0,1,0,1,3,0,0,0,1,0,9,2,0,0,1,0,0,2,46,1
"363",17432,0.117259552042161,0.91,0,1,1,1,0,2,0,0,0,1,0,13,2,0,0,1,0,0,5,15,0
"364",13952,0.234803337306317,0.92,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,0,0,0,5,23,1
"365",1988,0.0822784810126582,0.893,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,1,0,0,5,38,0
"366",23691,0.59053343350864,0.624,1,0,0,0,1,3,0,0,0,1,0,4,2,0,0,0,0,0,0,46,1
"367",10481,0.173333333333333,0.804,1,0,0,0,1,2,0,0,1,0,0,0,3,0,0,0,0,0,0,214,0
"368",8540,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,21,5,0,0,0,1,0,5,52,0
"369",8806,0.214401481824496,0.92,0,1,0,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,22,1
"370",15468,0.100226073850791,0.926,1,0,1,1,0,3,0,0,0,1,0,15,3,0,0,1,0,0,2,65,0
"371",32747,0.234803337306317,0.92,1,0,1,0,1,2,0,0,0,0,0,14,2,0,0,1,0,0,1,64,0
"372",1297,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,7,6,0,0,1,0,0,4,86,0
"373",4075,0.235294117647059,0.887,1,0,0,0,1,2,0,0,0,1,0,4,2,0,0,0,0,0,1,52,1
"374",12772,0.105902777777778,0.897,1,0,1,1,0,3,0,0,0,1,0,14,3,0,0,0,0,0,5,21,0
"375",22517,0.100226073850791,0.926,1,0,0,1,0,2,0,0,0,1,0,3,5,0,0,0,1,0,1,86,0
"376",26388,0.105902777777778,0.897,1,0,0,0,1,3,0,0,0,1,0,5,2,0,0,0,0,0,4,288,1
"377",30676,0.117259552042161,0.91,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,1,0,0,5,53,0
"378",18376,0.102310231023102,0.939,1,0,1,1,0,2,0,0,0,1,0,17,2,0,0,0,0,0,1,60,0
"379",10970,0.117259552042161,0.91,1,0,1,1,0,3,0,0,0,1,0,18,3,0,0,0,0,0,5,178,0
"380",29961,0.102310231023102,0.939,1,0,1,1,0,4,0,0,0,1,0,21,2,0,0,1,0,0,2,166,0
"381",5136,0.0945945945945946,0.924,1,0,1,1,0,4,0,1,0,0,0,21,3,0,0,1,0,0,1,62,0
"382",20369,0.59053343350864,0.624,1,0,1,0,1,2,0,0,0,1,0,7,7,0,0,1,0,0,1,35,0
"383",23505,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,17,3,0,0,1,0,0,5,106,0
"384",11751,0.0840336134453782,0.836,1,0,0,1,0,2,0,0,0,1,0,6,0,0,0,1,0,0,0,58,0
"385",28590,0.117259552042161,0.91,1,0,1,1,0,3,0,0,0,1,0,6,2,1,0,0,0,0,1,72,0
"386",32699,0.214401481824496,0.92,1,0,1,1,0,1,0,0,0,0,0,18,7,0,0,1,0,0,1,80,0
"387",10370,0.102310231023102,0.939,1,0,1,1,0,3,0,0,0,1,0,16,6,0,0,0,0,1,2,166,0
"388",4095,0.107142857142857,0.895,1,0,1,1,0,3,0,0,0,1,0,21,3,0,0,1,0,0,1,25,0
"389",5340,0.214401481824496,0.92,1,0,1,1,0,2,0,0,1,0,0,21,7,0,0,1,0,0,0,109,0
"390",9217,0.14828897338403,0.884,1,0,1,1,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,37,0
"391",15294,0.586776859504132,0.55,1,0,0,0,1,2,0,0,0,1,0,4,2,0,0,0,0,0,0,55,1
"392",5673,0.141592920353982,0.89,1,0,0,1,0,2,0,0,0,1,0,9,2,0,0,1,0,0,3,51,0
"393",25421,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,16,2,1,0,0,0,0,1,84,0
"394",20698,0.100226073850791,0.926,1,0,1,1,0,2,0,0,0,1,0,21,4,0,0,0,0,1,1,72,0
"395",41,0.235294117647059,0.887,1,0,1,1,0,1,0,0,0,0,0,21,3,0,0,1,0,0,1,47,0
"396",23636,0.132558139534884,0.855,1,0,0,0,1,2,0,0,0,1,0,12,3,0,0,0,0,0,4,47,0
"397",9387,0.264285714285714,0.754,1,0,1,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,2,20,0
"398",21466,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,8,2,0,0,1,0,0,1,198,1
"399",9515,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,0,1,2,5,0,0,0,1,0,1,64,0
"400",20743,0.107913669064748,0.896,1,0,1,1,0,3,0,0,0,1,0,15,7,0,0,1,0,0,5,23,1
"401",25766,0.14828897338403,0.884,1,0,0,0,1,3,0,0,0,1,0,14,3,0,0,0,1,0,3,96,0
"402",4626,0.59053343350864,0.624,1,0,0,1,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,306,0
"403",4642,0.264285714285714,0.754,1,0,1,1,0,2,0,0,0,1,0,9,0,0,0,0,0,1,1,8,0
"404",16178,0.275590551181102,0.762,1,0,1,1,0,2,0,0,0,1,0,21,3,0,0,1,0,0,1,48,0
"405",1829,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,8,1,0,0,1,0,0,1,98,1
"406",2377,0.100226073850791,0.926,1,0,0,1,0,4,0,0,0,1,0,7,4,0,0,0,0,1,0,46,0
"407",8287,0.214401481824496,0.92,1,0,0,0,1,2,0,0,0,1,0,1,3,0,0,0,0,0,1,53,1
"408",10529,0.214401481824496,0.92,1,0,1,1,0,2,1,0,0,0,0,21,0,0,0,1,0,0,1,102,0
"409",30608,0.234803337306317,0.92,1,0,0,0,1,2,0,0,0,1,0,4,3,0,0,0,0,0,1,76,0
"410",27546,0.214401481824496,0.92,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,43,0
"411",32324,0.214401481824496,0.92,1,0,0,1,0,2,0,0,0,1,0,21,2,0,0,1,0,0,5,32,0
"412",8442,0.132558139534884,0.855,1,0,1,1,0,2,0,0,0,1,0,5,2,0,0,0,0,0,1,54,0
"413",8151,0.284552845528455,0.767,1,0,1,0,1,3,0,0,0,1,0,8,1,0,0,1,0,0,1,7,0
"414",15796,0.14828897338403,0.884,0,1,1,1,0,3,0,0,0,1,0,3,3,0,0,1,0,0,2,322,1
"415",9420,0.153846153846154,0.847,1,0,1,1,0,2,0,0,0,1,0,21,4,0,0,0,0,0,0,96,0
"416",17083,0.234803337306317,0.92,0,1,1,0,1,2,0,0,0,1,0,4,6,0,0,1,0,0,1,7,0
"417",16414,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,16,1,0,0,1,0,0,1,53,0
"418",32340,0.132558139534884,0.855,1,0,1,1,0,2,0,0,0,1,0,10,1,1,0,0,0,0,1,161,0
"419",18462,0.105902777777778,0.897,1,0,0,1,0,3,0,0,0,1,0,8,1,0,0,1,0,0,1,11,0
"420",7996,0.204545454545455,0.827,1,0,1,1,0,2,0,0,0,1,0,9,3,0,0,0,1,0,2,6,0
"421",30636,0.59053343350864,0.624,1,0,0,0,1,2,0,0,0,1,0,1,2,0,0,0,0,0,1,72,1
"422",29982,0.115384615384615,0.794,0,1,1,1,0,3,0,1,0,0,0,6,2,0,0,1,0,0,1,182,0
"423",29217,0.102310231023102,0.939,1,0,1,1,0,2,0,0,0,1,0,21,6,0,0,1,0,0,5,67,0
"424",18454,0.56043956043956,0.527,0,1,0,1,0,2,0,0,0,1,0,1,3,0,0,0,0,0,1,50,0
"425",22508,0.14828897338403,0.884,0,1,0,0,0,2,0,0,0,1,0,5,3,0,0,1,0,0,1,16,0
"426",25969,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,21,7,0,0,1,0,0,5,38,0
"427",28080,0.214401481824496,0.92,0,0,1,1,0,2,1,0,0,0,0,5,1,0,1,0,0,0,1,98,0
"428",21134,0.425,0.698,1,0,0,0,0,2,0,0,0,1,0,4,2,0,0,0,0,0,2,7,1
"429",30925,0.234803337306317,0.92,1,0,0,0,1,2,0,0,0,1,0,2,2,0,0,0,0,0,1,88,0
"430",29000,0.14828897338403,0.884,1,0,1,1,0,3,0,0,0,1,0,4,3,0,0,1,0,0,2,112,0
"431",26925,0.306122448979592,0.766,0,0,1,0,1,2,0,0,0,1,0,15,6,0,0,1,0,0,0,30,1
"432",7696,0.269230769230769,0.738,1,0,1,1,0,2,0,0,0,1,0,9,2,1,0,0,0,0,1,9,0
"433",25525,0.132558139534884,0.855,0,0,0,0,1,1,0,0,0,0,0,4,7,0,0,1,0,0,1,36,0
"434",21989,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,19,3,0,0,1,0,0,4,24,0
"435",10984,0.214401481824496,0.92,1,0,1,1,0,3,0,1,0,0,0,2,7,0,0,0,0,1,1,28,0
"436",26543,0.12751677852349,0.878,1,0,1,0,0,2,0,0,0,1,0,10,2,0,0,0,1,0,1,166,0
"437",32043,0.59053343350864,0.624,1,0,1,0,1,3,0,0,0,1,0,10,2,0,0,1,0,0,2,61,1
"438",15343,0.275590551181102,0.762,1,0,1,1,0,2,0,0,0,1,0,21,2,0,0,0,1,0,3,24,0
"439",30967,0.117259552042161,0.91,1,0,0,0,1,2,0,0,0,1,0,10,3,0,0,0,0,0,1,8,1
"440",30191,0.215189873417722,0.903,1,0,1,1,0,2,0,0,0,1,0,9,2,0,0,0,0,0,1,133,0
"441",13537,0.132558139534884,0.855,1,0,1,1,0,2,0,0,0,1,0,14,3,0,0,0,0,0,5,143,0
"442",23185,0.12751677852349,0.878,1,0,1,1,0,2,0,0,0,1,0,21,1,0,0,1,0,0,5,29,0
"443",1434,0.214401481824496,0.92,0,1,1,1,0,2,0,0,0,1,0,7,7,0,0,1,0,0,1,53,0
"444",9600,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,9,7,0,0,0,1,0,5,11,1
"445",25963,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,4,2,0,0,1,0,0,1,7,0
"446",5141,0.275590551181102,0.762,1,0,1,1,0,2,0,0,0,1,0,8,2,0,0,1,0,0,5,87,0
"447",657,0.214401481824496,0.92,1,0,1,1,0,2,0,0,0,1,0,8,1,1,0,0,0,0,1,18,0
"448",29991,0.204545454545455,0.827,1,0,1,1,0,2,1,0,0,0,0,9,5,0,0,1,0,0,1,76,1
"449",18759,0.59053343350864,0.624,1,0,1,1,0,2,0,0,0,1,0,6,7,0,0,1,0,0,1,114,0
"450",23081,0.214401481824496,0.92,1,0,0,0,1,1,0,0,0,0,0,5,3,0,0,0,0,0,1,56,0
"451",5731,0.117259552042161,0.91,1,0,1,1,0,2,0,0,0,1,0,7,2,0,0,0,0,0,5,30,0
"452",20135,0.160839160839161,0.923,1,0,1,1,0,2,0,0,0,1,0,21,4,0,0,1,0,0,5,80,0
"453",18620,0.149253731343284,0.776,1,0,1,0,1,2,0,0,0,1,0,14,5,0,0,1,0,0,0,52,0
"454",24226,0.59053343350864,0.624,0,1,1,1,0,2,0,0,0,1,0,0,2,0,0,1,0,0,1,13,0
"455",10092,0.284552845528455,0.767,1,0,1,1,0,2,0,0,0,1,0,4,3,0,0,0,1,0,0,42,0
"456",1950,0.284552845528455,0.767,1,0,1,0,0,3,0,0,0,1,0,6,2,0,0,1,0,0,1,56,1
"457",7909,0.59053343350864,0.624,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,12,1
