"","enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
"270",5142,"16",0.91,NA,"N","None","Primary School","None","5",NA,NA,"never",15,"0"
"271",22319,"21",0.624,"M","N","None","Graduate","STEM","<1",NA,NA,"1",14,"1"
"272",30912,"83",0.923,"M","N","None","Primary School","None","1",NA,"Pvt Ltd","never",103,"0"
"273",20976,"160",0.92,"M","Y","Part-Time","Graduate","STEM","5","1000-4999","Public Sector","2",40,"0"
"274",13150,"16",0.91,"M","Y","None","Phd","STEM",">20","100-500","Pvt Ltd","2",27,"0"
"275",12206,"114",0.926,"M","N","None","High School","None","10","100-500","Pvt Ltd",">4",46,"0"
"276",9407,"114",0.926,"M","Y","None","High School","None","7","50-99","Pvt Ltd",">4",110,"0"
"277",13152,"103",0.92,"M","Y","None","Graduate","STEM","13","50-99","Funded Startup","1",96,"0"
"278",1069,"103",0.92,NA,"Y","None","Graduate","STEM","5","10000+","Pvt Ltd","2",57,"0"
"279",25418,"160",0.92,"M","Y","Full-Time","Graduate","STEM","6",NA,NA,"1",240,"0"
"280",22689,"98",0.949,"M","Y","None","Graduate","STEM","4","50-99","Funded Startup","4",42,"0"
"281",5104,"75",0.939,"M","Y","None","Masters","STEM","7",NA,NA,"1",16,"1"
"282",13994,"12",0.64,"M","Y","None","Graduate","STEM",">20","50-99","Pvt Ltd","never",40,"1"
"283",27064,"103",0.92,"M","Y","None","Graduate","STEM","5","100-500","Funded Startup","2",94,"0"
"284",14598,"37",0.794,NA,"N","None","Graduate","STEM","9","5000-9999","Pvt Ltd","1",160,"0"
"285",9571,"173",0.878,"M","N","Part-Time","Graduate","STEM","10","10-49","Early Stage Startup","1",25,"0"
"286",30854,"43",0.516,"M","Y","None","Graduate","STEM","9","<10","Early Stage Startup","1",11,"0"
"287",25290,"173",0.878,NA,"Y","None","High School","None","<1","100-500","Pvt Ltd","1",29,"0"
"288",29640,"90",0.698,"M","Y","None","Graduate","STEM","8",NA,NA,"1",23,"0"
"289",17519,"142",0.727,"M","Y","None","Graduate","STEM","10","10-49","Pvt Ltd","2",113,"0"
"290",12111,"73",0.754,NA,"Y","None","Graduate","STEM","15",NA,NA,"2",56,"0"
"291",6085,"104",0.924,"M","N","Full-Time","Graduate","STEM","2",NA,NA,"1",39,"1"
"292",27277,"103",0.92,NA,"N","None","Graduate","STEM","2","1000-4999","Pvt Ltd","1",20,"0"
"293",31692,"160",0.92,"M","Y","Full-Time","Graduate","STEM",">20","10000+","Pvt Ltd","1",40,"0"
"294",6052,"103",0.92,"M","Y","None","Masters","STEM",">20","<10","Pvt Ltd",">4",56,"0"
"295",18161,"145",0.555,NA,"N","Full-Time","Graduate","STEM","4",NA,NA,"1",106,"0"
"296",12934,"114",0.926,"M","Y","Part-Time","Graduate","STEM","19","500-999","Pvt Ltd","2",64,"0"
"297",30400,"73",0.754,"M","Y","None","Graduate","STEM","5","10000+","Pvt Ltd","1",51,"0"
"298",26419,"67",0.855,"F","Y","Full-Time","Graduate","STEM","6","1000-4999","Pvt Ltd","2",41,"0"
"299",4188,"103",0.92,NA,"Y","None","Graduate","STEM","20","100-500","Pvt Ltd",">4",150,"0"
"300",12117,"74",0.579,"M","Y","None","Graduate","STEM","4","10-49","Pvt Ltd","1",320,"0"
"301",28847,"136",0.897,"M","Y","None","Masters","STEM","7",NA,NA,"never",20,"0"
"302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",32534,"102",0.804,"M","Y","Full-Time","Graduate","STEM","9","5000-9999","Pvt Ltd","1",74,"0"
"304",22395,"21",0.624,"M","Y","None","Masters","STEM","3",NA,"Public Sector","1",129,"1"
"305",4876,"67",0.855,"F","Y","None","Masters","STEM","10",NA,NA,"1",42,"0"
"306",25182,"61",0.913,NA,"N","None","High School","None","2","100-500","Pvt Ltd","never",58,"0"
"307",26135,"103",0.92,"M","N","Full-Time","High School","None","3",NA,NA,"1",126,"1"
"308",7517,"103",0.92,NA,"N","None","High School","None","4",NA,NA,"1",45,"1"
"309",2793,"83",0.923,"M","Y","None","Graduate","STEM",">20","10-49","Pvt Ltd",">4",166,"0"
"310",25174,"61",0.913,"M","Y","None","Graduate","STEM","2","50-99","Pvt Ltd","1",110,"0"
"311",5593,"103",0.92,"M","Y","Full-Time","Graduate","STEM",">20",NA,NA,"1",37,"0"
"312",14003,"102",0.804,"F","Y","Part-Time","Graduate","STEM","2",NA,NA,"1",95,"1"
"313",33057,"103",0.92,"M","Y","None","Graduate","STEM",">20",NA,NA,">4",29,"1"
"314",30484,"114",0.926,"M","Y","None","Masters","STEM",">20","50-99","Pvt Ltd",">4",31,"0"
"315",14688,"116",0.743,"M","N","Full-Time","Masters","STEM","11","50-99","Pvt Ltd",">4",97,"0"
"316",25459,"114",0.926,"M","N","None","Primary School","None","3",NA,NA,"never",16,"0"
"317",23657,"103",0.92,"M","N","None","Primary School","None","4",NA,NA,"never",14,"0"
"318",20322,"102",0.804,"M","Y","None","Phd","STEM",">20","100-500","Pvt Ltd",">4",206,"0"
"319",22194,"103",0.92,"F","Y","None","Graduate","STEM","2","10-49","Funded Startup","1",204,"0"
"320",31401,"103",0.92,"M","Y","None","Masters","STEM","18","10000+","Pvt Ltd","2",116,"0"
"321",14914,"102",0.804,NA,"Y","None","Masters","STEM","16","100-500","Pvt Ltd","4",161,"0"
"322",20376,"160",0.92,"M","Y","None","Graduate","STEM",">20",NA,NA,">4",25,"1"
"323",27530,"103",0.92,NA,"Y","None","Graduate","STEM","18","500-999","Pvt Ltd",">4",94,"0"
"324",24701,"103",0.92,NA,"Y","None","Graduate","STEM","15","10000+","Pvt Ltd",">4",16,"0"
"325",6790,"90",0.698,"M","Y","Full-Time","Masters","STEM","15",NA,NA,"1",100,"0"
"326",10102,"103",0.92,"M","Y","None","Graduate","STEM","20","10000+","Pvt Ltd","never",107,"0"
"327",10338,"157",0.769,"M","Y","Part-Time","Masters","STEM","11",NA,NA,"1",17,"0"
"328",15701,"16",0.91,"M","Y","None","Graduate","STEM","10","<10","Pvt Ltd","1",140,"0"
"329",21218,"75",0.939,"M","Y","None","Graduate","Humanities","3","10000+","Pvt Ltd","2",75,"0"
"330",1586,"75",0.939,NA,"Y","None","High School","None","6",NA,NA,"1",59,"0"
"331",9189,"23",0.899,NA,"Y","None","High School","None","6","50-99",NA,"1",146,"0"
"332",13788,"93",0.865,NA,"N","None",NA,NA,"3",NA,NA,"never",302,"0"
"333",10752,"67",0.855,"F","Y","None","Masters","STEM","9","100-500","Pvt Ltd","2",42,"1"
"334",28406,"103",0.92,NA,"Y","None","Graduate","None","14",NA,"Pvt Ltd","1",131,"0"
"335",26320,"94",0.698,NA,"Y","Part-Time","High School","None","9",NA,NA,"4",74,"0"
"336",17460,"16",0.91,"F","Y","None","Graduate","STEM","7","10000+","Pvt Ltd","1",22,"0"
"337",18657,"102",0.804,NA,"N","None","Graduate","STEM","3",NA,NA,"never",53,"1"
"338",9384,"61",0.913,"M","Y","None","Masters","STEM",">20","500-999","Pvt Ltd",">4",143,"0"
"339",4269,"67",0.855,"F","Y","None","Graduate","STEM","14","50-99","Pvt Ltd","2",72,"0"
"340",14935,"103",0.92,"M","Y","None","High School","None","11","500-999","Pvt Ltd","1",7,"0"
"341",28033,"136",0.897,"M","N","Full-Time","Graduate","STEM","3","50-99","Early Stage Startup","1",182,"0"
"342",1568,"99",0.915,"M","Y","None","Graduate","STEM","15","50-99","Pvt Ltd","4",50,"0"
"343",15465,"100",0.887,"M","Y","None","High School","None","2","50-99","Public Sector","1",82,"0"
"344",26233,"16",0.91,"M","Y",NA,"Graduate","STEM","2","10000+","Pvt Ltd","1",58,"0"
"345",24729,"104",0.924,NA,"Y","None","Graduate","STEM","9","10-49","Pvt Ltd","1",94,"0"
"346",29440,"21",0.624,"M","Y","None","Graduate","STEM","4","<10",NA,"2",60,"1"
"347",32652,"65",0.802,"M","Y","Full-Time","Masters","STEM","5","100-500","Pvt Ltd","4",124,"0"
"348",28556,"149",0.689,NA,"N","None","Primary School","None","2",NA,NA,"2",46,"0"
"349",12875,"152",0.698,"M","N","Full-Time","Masters","STEM","3",NA,"NGO","2",57,"1"
"350",21078,"160",0.92,"F","Y","None","Graduate","STEM","9","50-99","Pvt Ltd","1",17,"0"
"351",30331,"103",0.92,NA,"Y","None","Graduate","STEM","14","5000-9999","Pvt Ltd",">4",101,"0"
"352",5899,"150",0.698,"M","N","None","Primary School","None","3",NA,"Pvt Ltd","never",31,"0"
"353",22787,"136",0.897,"M","Y","None","Graduate","STEM",">20",NA,NA,"1",36,"0"
"354",27435,"36",0.893,"M","Y","Part-Time","Graduate","STEM","15",NA,NA,"4",198,"0"
"355",2855,"16",0.91,"M","N","None","Masters","STEM","5","10000+","Pvt Ltd","never",31,"0"
"356",18385,"11",0.55,NA,"Y",NA,"Masters","STEM","9","50-99","Pvt Ltd","1",12,"0"
"357",27866,"103",0.92,"M","Y","None","Graduate","STEM",">20","50-99","Funded Startup","1",31,"0"
"358",7328,"103",0.92,"M","Y","None","Graduate","STEM","20",NA,NA,">4",26,"1"
"359",24807,"103",0.92,"M","Y","None","Graduate","STEM","6","50-99","Pvt Ltd","1",55,"0"
"360",27113,"21",0.624,"M","Y","None","Graduate","STEM","11",NA,NA,">4",8,"1"
"361",6008,"16",0.91,"M","Y","None","High School","None",">20","100-500","Pvt Ltd",">4",38,"0"
"362",760,"23",0.899,"M","Y","None","Graduate","Humanities","16",NA,NA,"2",8,"0"
"363",2990,"173",0.878,"M","Y","None","Masters","STEM",">20","1000-4999","Pvt Ltd","3",32,"1"
"364",28229,"40",0.776,"M","Y","Part-Time","Graduate","STEM","18","100-500","Funded Startup",">4",51,"0"
"365",4162,"102",0.804,"M","Y","Full-Time","Graduate","STEM","9","5000-9999","Pvt Ltd","2",22,"0"
"366",27326,"114",0.926,"M","Y","Full-Time","High School","None","7",NA,NA,"1",17,"0"
"367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",2194,"23",0.899,"M","Y","None","Graduate","STEM","5","10-49","Funded Startup","1",19,"0"
"369",21564,"21",0.624,"M","Y","Full-Time","Masters","STEM","9","50-99","Pvt Ltd","2",46,"1"
"370",17432,"16",0.91,"F","Y","None","Graduate","STEM","13","50-99","Pvt Ltd",">4",15,"0"
"371",13952,"160",0.92,"M","Y","None","Masters","STEM",">20",NA,NA,">4",23,"1"
"372",1988,"36",0.893,"M","Y","None","Graduate","STEM",">20","100-500","Pvt Ltd",">4",38,"0"
"373",23691,"21",0.624,NA,"N","Full-Time","Masters","STEM","4",NA,NA,"never",46,"1"
"374",10481,"102",0.804,NA,"N","Full-Time","Graduate","Business","<1",NA,NA,"never",214,"0"
"375",8540,"103",0.92,"M","Y","None","Graduate","STEM",">20","1000-4999","Public Sector",">4",52,"0"
"376",8806,"103",0.92,"F","N","None","Graduate","STEM","<1",NA,NA,"never",22,"1"
"377",15468,"114",0.926,"M","Y","None","Masters","STEM","15","100-500","Pvt Ltd","2",65,"0"
"378",32747,"160",0.92,NA,"Y","Full-Time","Graduate","None","14","50-99","Pvt Ltd","1",64,"0"
"379",1297,"103",0.92,"M","Y","None","Graduate","STEM","7","5000-9999","Pvt Ltd","4",86,"0"
"380",4075,"100",0.887,"M","N","Full-Time","Graduate","STEM","4",NA,NA,"1",52,"1"
"381",12772,"136",0.897,NA,"Y","None","Masters","STEM","14",NA,NA,">4",21,"0"
"382",22517,"114",0.926,"M","N","None","Graduate","STEM","3","1000-4999","Public Sector","1",86,"0"
"383",26388,"136",0.897,"M","N","Full-Time","Masters","STEM","5",NA,NA,"4",288,"1"
"384",30676,"16",0.91,"M","Y","None","Masters","STEM",">20","100-500","Pvt Ltd",">4",53,"0"
"385",18376,"75",0.939,"M","Y","None","Graduate","STEM","17","50-99",NA,"1",60,"0"
"386",10970,"16",0.91,"M","Y","None","Masters","STEM","18",NA,NA,">4",178,"0"
"387",29961,"75",0.939,"M","Y","None","Phd","STEM",">20","50-99","Pvt Ltd","2",166,"0"
"388",5136,"104",0.924,"M","Y","None","Phd","Humanities",">20",NA,NA,"1",62,"0"
"389",20369,"21",0.624,"M","Y","Full-Time","Graduate","STEM","7","10000+",NA,"1",35,"0"
"390",23505,"103",0.92,"M","Y","None","Graduate","STEM","17","100-500","Pvt Ltd",">4",106,"0"
"391",11751,"138",0.836,"M","N","None","Graduate","STEM","6","<10","Pvt Ltd","never",58,"0"
"392",12038,"90",0.698,"M","Y","Full-Time","Masters",NA,NA,NA,NA,NA,44,"1"
"393",28590,"16",0.91,"M","Y",NA,"Masters","STEM","6","50-99","Funded Startup","1",72,"0"
"394",32699,"103",0.92,NA,"Y","None","High School","None","18","10000+","Pvt Ltd","1",80,"0"
"395",10370,"75",0.939,"M","Y","None","Masters","STEM","16","5000-9999","NGO","2",166,"0"
"396",4095,"10",0.895,NA,"Y","None","Masters","STEM",">20","100-500","Pvt Ltd","1",25,"0"
"397",5340,"103",0.92,"M","Y","None","Graduate","Business",">20","10000+","Pvt Ltd","never",109,"0"
"398",9217,"71",0.884,"M","Y","None","Graduate","STEM","1","<10","Early Stage Startup","1",37,"0"
"399",15294,"11",0.55,NA,"N","Full-Time","Graduate","STEM","4",NA,NA,"never",55,"1"
"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",5673,"45",0.89,"M","N","None","Graduate","STEM","9","50-99","Pvt Ltd","3",51,"0"
"402",25421,"103",0.92,"M","Y","None","Graduate","STEM","16","50-99","Funded Startup","1",84,"0"
"403",20698,"114",0.926,"M","Y","None","Graduate","STEM",">20","500-999","NGO","1",72,"0"
"404",41,"100",0.887,"M","Y","None","High School","None",">20","100-500","Pvt Ltd","1",47,"0"
"405",23636,"67",0.855,"M","N","Full-Time","Graduate","STEM","12",NA,NA,"4",47,"0"
"406",9387,"73",0.754,"M","Y",NA,"High School","None","6","<10","Funded Startup","2",20,"0"
"407",21466,"21",0.624,"M","Y","None","Graduate","STEM","8",NA,NA,"1",198,"1"
"408",9515,"103",0.92,"M","N","None","Graduate","Other","2","1000-4999","Public Sector","1",64,"0"
"409",20743,"50",0.896,"M","Y","None","Masters","STEM","15","10000+","Pvt Ltd",">4",23,"1"
"410",25766,"71",0.884,"M","N","Full-Time","Masters","STEM","14","100-500","Public Sector","3",96,"0"
"411",4626,"21",0.624,"M","N","None","High School","None","2",NA,"Pvt Ltd","never",306,"0"
"412",4642,"73",0.754,"M","Y","None","Graduate","STEM","9","<10","NGO","1",8,"0"
"413",16178,"46",0.762,"M","Y","None","Graduate","STEM",">20","100-500","Pvt Ltd","1",48,"0"
"414",1829,"21",0.624,"M","Y","None","Graduate","STEM","8","10-49","Pvt Ltd","1",98,"1"
"415",2377,"114",0.926,NA,"N","None","Phd","STEM","7","500-999","NGO","never",46,"0"
"416",8287,"103",0.92,"M","N","Full-Time","Graduate","STEM","1",NA,NA,"1",53,"1"
"417",10529,"103",0.92,"M","Y","None","Graduate","Arts",">20","<10","Pvt Ltd","1",102,"0"
"418",30608,"160",0.92,NA,"N","Full-Time","Graduate","STEM","4",NA,NA,"1",76,"0"
"419",27546,"103",0.92,"M","N","None","Primary School","None","1",NA,NA,"never",43,"0"
"420",32324,"103",0.92,"M","N","None","Graduate","STEM",">20","50-99","Pvt Ltd",">4",32,"0"
"421",8442,"67",0.855,NA,"Y","None","Graduate","STEM","5",NA,NA,"1",54,"0"
"422",8151,"162",0.767,NA,"Y","Full-Time","Masters","STEM","8","10-49","Pvt Ltd","1",7,"0"
"423",15796,"71",0.884,"F","Y","None","Masters","STEM","3",NA,NA,"2",322,"1"
"424",9420,"80",0.847,NA,"Y","None",NA,NA,">20","500-999",NA,"never",96,"0"
"425",17083,"160",0.92,"F","Y","Full-Time","Graduate","STEM","4","5000-9999","Pvt Ltd","1",7,"0"
"426",16414,"16",0.91,"M","Y","None","Graduate","STEM","16","10-49","Pvt Ltd","1",53,"0"
"427",32340,"67",0.855,"M","Y","None","Graduate","STEM","10","10-49","Funded Startup","1",161,"0"
"428",18462,"136",0.897,"M","N","None","Masters","STEM","8","10-49","Pvt Ltd","1",11,"0"
"429",7996,"41",0.827,NA,"Y","None","Graduate","STEM","9","100-500","Public Sector","2",6,"0"
"430",30636,"21",0.624,"M","N","Full-Time","Graduate","STEM","1","50-99",NA,"1",72,"1"
"431",29982,"105",0.794,"F","Y","None","Masters","Humanities","6","50-99","Pvt Ltd","1",182,"0"
"432",29217,"75",0.939,"M","Y","None","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",67,"0"
"433",18454,"128",0.527,"F","N","None","Graduate","STEM","1",NA,NA,"1",50,"0"
"434",22508,"71",0.884,"F","N","Part-Time","Graduate","STEM","5","100-500","Pvt Ltd","1",16,"0"
"435",25969,"16",0.91,"M","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd",">4",38,"0"
"436",28080,"103",0.92,"Other","Y","None","Graduate","Arts","5","10-49","Early Stage Startup","1",98,"0"
"437",21134,"70",0.698,"M","N","Part-Time","Graduate","STEM","4",NA,NA,"2",7,"1"
"438",30925,"160",0.92,"M","N","Full-Time","Graduate","STEM","2",NA,NA,"1",88,"0"
"439",29000,"71",0.884,"M","Y","None","Masters","STEM","4","100-500","Pvt Ltd","2",112,"0"
"440",26925,"158",0.766,"Other","Y","Full-Time","Graduate","STEM","15","5000-9999",NA,"never",30,"1"
"441",7696,"123",0.738,NA,"Y","None","Graduate","STEM","9","50-99","Funded Startup","1",9,"0"
"442",25525,"67",0.855,"Other","N","Full-Time","High School","None","4","10000+","Pvt Ltd","1",36,"0"
"443",21989,"16",0.91,"M","Y","None","Graduate","STEM","19","100-500","Pvt Ltd","4",24,"0"
"444",10984,"103",0.92,"M","Y","None","Masters","Humanities","2","10000+","NGO","1",28,"0"
"445",26543,"173",0.878,"M","Y","Part-Time","Graduate","STEM","10","50-99","Public Sector","1",166,"0"
"446",32043,"21",0.624,"M","Y","Full-Time","Masters","STEM","10","50-99","Pvt Ltd","2",61,"1"
"447",15343,"46",0.762,"M","Y","None","Graduate","STEM",">20","50-99","Public Sector","3",24,"0"
"448",30967,"16",0.91,"M","N","Full-Time","Graduate","STEM","10",NA,NA,"1",8,"1"
"449",30191,"165",0.903,"M","Y","None","Graduate","STEM","9",NA,NA,"1",133,"0"
"450",13537,"67",0.855,"M","Y","None","Graduate","STEM","14",NA,NA,">4",143,"0"
"451",23185,"173",0.878,"M","Y","None","Graduate","STEM",">20","10-49","Pvt Ltd",">4",29,"0"
"452",1434,"103",0.92,NA,"Y","None","Graduate","STEM","7","10000+","Pvt Ltd","1",53,"0"
"453",9600,"103",0.92,"M","Y","None","Graduate","STEM","9","10000+","Public Sector",">4",11,"1"
"454",25963,"21",0.624,"M","Y","None","Graduate","STEM","4","50-99",NA,"1",7,"0"
"455",5141,"46",0.762,"M","Y","None","Graduate","STEM","8","50-99","Pvt Ltd",">4",87,"0"
"456",657,"103",0.92,"M","Y","None","Graduate","STEM","8","10-49","Funded Startup","1",18,"0"
"457",29991,"41",0.827,"M","Y","None","Graduate","Arts","9","1000-4999","Pvt Ltd","1",76,"1"
"458",18759,"21",0.624,"M","Y","None","Graduate","STEM","6","10000+","Pvt Ltd","1",114,"0"
"459",23081,"103",0.92,NA,"N","Full-Time","High School","None","5",NA,NA,NA,56,"0"
"460",5731,"16",0.91,"M","Y","None","Graduate","STEM","7","50-99",NA,">4",30,"0"
"461",20135,"83",0.923,"M","Y","None","Graduate","STEM",">20","500-999","Pvt Ltd",">4",80,"0"
"462",18620,"40",0.776,"M","Y","Full-Time","Graduate","STEM","14","1000-4999","Pvt Ltd","never",52,"0"
"463",24226,"21",0.624,"F","Y","None","Graduate","STEM","<1","50-99","Pvt Ltd","1",13,"0"
"464",10092,"162",0.767,NA,"Y","None","Graduate","STEM","4","100-500","Public Sector","never",42,"0"
"465",1950,"162",0.767,NA,"Y","Part-Time","Masters","STEM","6","50-99","Pvt Ltd","1",56,"1"
"466",7909,"21",0.624,"M","N","None","Primary School","None","2",NA,NA,"never",12,"1"
"467",11966,"138",0.836,"M","Y","None","Masters","Humanities","2","100-500","Pvt Ltd","1",36,"0"
"468",10017,"114",0.926,"M","Y","None","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",67,"0"
"469",28391,"21",0.624,NA,"Y","None","Graduate","STEM","8","50-99","Pvt Ltd","1",13,"1"
"470",361,"103",0.92,"M","Y","None","Graduate","STEM","9",NA,"Pvt Ltd","1",100,"0"
"471",20797,"16",0.91,"M","Y","None","Phd","STEM","15","10000+","Pvt Ltd","1",58,"0"
"472",25041,"21",0.624,"M","Y","None","Graduate","STEM","7","100-500","Pvt Ltd","1",18,"1"
"473",18476,"21",0.624,NA,"Y","None","Masters","STEM","2","10000+","Pvt Ltd","2",90,"1"
"474",26668,"12",0.64,NA,"N","None","Masters","STEM","6","10000+",NA,"1",59,"0"
"475",18586,"102",0.804,NA,"Y","None","Masters","STEM","2","10000+","Pvt Ltd","2",35,"0"
"476",17783,"65",0.802,"M","Y","Full-Time","Graduate","STEM","<1","10000+","Pvt Ltd","2",11,"0"
"477",13256,"21",0.624,"M","Y","None","Graduate","STEM","4",NA,NA,"2",15,"1"
"478",6283,"103",0.92,"M","Y","None","Graduate","Other","10","50-99","Pvt Ltd",">4",206,"0"
"479",2586,"7",0.647,NA,"Y","None","Masters","STEM","9","50-99","Pvt Ltd","1",130,"0"
"480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",28468,"28",0.939,"M","Y","None","Masters","STEM",">20","10000+","Pvt Ltd",">4",88,"0"
"482",17941,"21",0.624,NA,"N","None","Masters","Business","<1","10000+","Pvt Ltd","1",18,"0"
"483",23384,"21",0.624,NA,"Y","None","Graduate","STEM","8","10-49","Pvt Ltd","1",41,"0"
"484",4978,"114",0.926,"M","Y","Part-Time","Masters","STEM","14","10000+","Pvt Ltd","2",16,"0"
"485",28641,"104",0.924,"M","Y","None","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",95,"0"
"486",28915,"21",0.624,"M","N","None","Graduate","STEM","6",NA,"Public Sector","1",53,"0"
"487",33367,"103",0.92,"M","Y","None","Graduate","STEM",">20",NA,NA,">4",220,"1"
"488",14999,"67",0.855,NA,"Y","None","Masters","STEM",">20","50-99","Pvt Ltd","2",21,"0"
"489",3999,"72",0.795,"M","Y","None","Masters","STEM",">20","100-500","Public Sector",">4",94,"0"
"490",9860,"103",0.92,"M","Y","None","Graduate","None","17","10-49","Pvt Ltd","3",20,"0"
"491",31153,"101",0.558,"M","N","None","Graduate","STEM","8",NA,NA,"never",47,"1"
"492",26616,"103",0.92,"M","Y","None","Graduate","STEM",">20",NA,NA,"2",60,"0"
"493",24366,"21",0.624,"M","Y","None","Graduate","STEM","6","10000+","Pvt Ltd","4",78,"1"
"494",19986,"103",0.92,NA,"N","None","Graduate","STEM","4","10000+","Public Sector","1",5,"0"
"495",17786,"105",0.794,"M","Y","None",NA,NA,"6","50-99",NA,"1",20,"0"
"496",1396,"75",0.939,"M","Y","None","Graduate","STEM",">20","10000+","Pvt Ltd","3",2,"0"
"497",22954,"105",0.794,"F","Y","Full-Time","Graduate","STEM","9","100-500","Pvt Ltd",">4",206,"0"
"498",14775,"67",0.855,"M","N","None","High School","None","12",NA,NA,"1",90,"0"
"499",1563,"19",0.682,"M","Y","None","Graduate","STEM","12","100-500","Pvt Ltd","3",25,"0"
